target,id,date,flag,user,text
0,2180142502,Mon Jun 15 10:04:03 PDT 2009,NO_QUERY,Pinkcandy123,omfg nothing 2 freakin do! Friends-NONE at home- all gone out! TV- NOTHING on  Family-all doing very boring stuff dunno wat else 2 do! 
0,2298296154,Tue Jun 23 11:30:04 PDT 2009,NO_QUERY,buckykatt99,@avaamnesia Oh no  I'm so sorry hon. If there's anything you need or I can do for you just let me know.
0,1825363871,Sun May 17 05:25:27 PDT 2009,NO_QUERY,xoxolinzieoxox,i cnt believe how much tweets ive done bout this guitar and i prob wont even be allowed 2 get it  ..my mum might if she feels sorri ...
0,2303304380,Tue Jun 23 18:00:30 PDT 2009,NO_QUERY,alicia_luvs_u,Boo!! Just got to school n my phone only has one bar left 
0,2174539326,Sun Jun 14 22:45:58 PDT 2009,NO_QUERY,rachita,busy like hell    i hate mondays!
0,2063899725,Sun Jun 07 04:30:37 PDT 2009,NO_QUERY,BishoyAdel,"Back from HELLwan, weather sux "
0,1823647921,Sat May 16 22:33:33 PDT 2009,NO_QUERY,heatheringemar,Don't think I'll work on my book tonight... got a weird headache. 
4,2062079770,Sat Jun 06 22:17:10 PDT 2009,NO_QUERY,TopazDeville,@nisti2 The Angels Wear &quot;Airwalk&quot; 
4,1992149043,Mon Jun 01 08:17:01 PDT 2009,NO_QUERY,TheOfficialZac,Thank you MTV for the &quot;Best Male Performance&quot; !!!!!  I had a great time!
4,2055337483,Sat Jun 06 09:08:00 PDT 2009,NO_QUERY,Listersmate,@pillpushera I'm at my coffee shop.  www.stringbeancoffeeshop.com
4,1694184058,Mon May 04 01:27:50 PDT 2009,NO_QUERY,TiteMaud,"@TheJourneyAgent Hey, nice seeing you on Saturday. Glad things are going well for you. "
0,2225937068,Thu Jun 18 11:19:52 PDT 2009,NO_QUERY,JuniperJune,@gnimsh I have one too 
0,2177185633,Mon Jun 15 05:37:34 PDT 2009,NO_QUERY,lauraplatt,is back on twitter!! for today anyway!! and now its thundering 
0,2177520080,Mon Jun 15 06:15:02 PDT 2009,NO_QUERY,alxpression,"is studying for geoooooo || I hate exams  || Hey, you lookin' kinda cute!!  || Birthday in... 3-2-1 DAYS"
4,1985908948,Sun May 31 18:00:15 PDT 2009,NO_QUERY,monnie,@ambermatson I won a 2 month membership to Curves so I'm going to give that a try! 
4,2185146310,Mon Jun 15 16:57:20 PDT 2009,NO_QUERY,Lizpetiteee,Pudding time 
0,2175847641,Mon Jun 15 02:10:17 PDT 2009,NO_QUERY,CharienCoetzee,what a awesome weekend just a pitty we lost another friend... May you RIP my friend you will be missed 
4,1755807848,Sun May 10 10:04:25 PDT 2009,NO_QUERY,annigrl26love,my kids are awesome and I am enjoying this day and thanking God for all his blessings!! Hope you all are having the best of days!! 
4,1826277429,Sun May 17 08:07:27 PDT 2009,NO_QUERY,DannaMandley,"Two skirts, two pairs of leggings and one shirt. I'm an innovative genius "
0,1754346355,Sun May 10 05:57:00 PDT 2009,NO_QUERY,Sarah_Davey,"@tommcfly amazing tour! Literally shed blood, sweat and tears haha. Gutted it's over now  x"
4,1881251510,Fri May 22 04:05:49 PDT 2009,NO_QUERY,alicehoylee,is finally getting the hang of this 
4,2068373402,Sun Jun 07 13:58:31 PDT 2009,NO_QUERY,wannadevelop,"guess what, my @wannadevelop twitter profile is more popular than @iamdiddy according to @google --- hahaha... sorry, diddy! #iamking "
4,1990872170,Mon Jun 01 05:56:04 PDT 2009,NO_QUERY,ffidler,@katie_outram mine too! Happy early birthday 
0,1996472399,Mon Jun 01 15:08:30 PDT 2009,NO_QUERY,hannaht,@gemalem just gotta try and get the money 
0,2072218911,Sun Jun 07 20:36:46 PDT 2009,NO_QUERY,stygldpnyby,@LBsoundsystem Lucky... I want to do that so bad 
0,2236802458,Fri Jun 19 04:34:07 PDT 2009,NO_QUERY,shaaqT,@GauravSaha dude offce nahi hai odhar so working out of ccd 
4,2068985987,Sun Jun 07 15:03:31 PDT 2009,NO_QUERY,EclecticPhoto,@espressoDOM Woo hoo!!  Can't wait to see.  
4,1554432495,Sat Apr 18 16:58:58 PDT 2009,NO_QUERY,RealChicagoRed,On a lighter note...Congrats to Indelible 38 Spr. 09' !!!! My grand babies 
4,2014273550,Wed Jun 03 00:59:53 PDT 2009,NO_QUERY,juiceee,@blitzmegaplex SWEEET! Now that's the kinda news I wanna hear  haha.
0,2255246881,Sat Jun 20 10:58:50 PDT 2009,NO_QUERY,MM73,"Fished for 3 days and caught no fish. I did catch one yesterday, reeled it in then it unhooked itself and swam away right at the shore "
0,1468636418,Tue Apr 07 02:52:25 PDT 2009,NO_QUERY,NathanA7X,"so tomorrow/today finishing up hmwk, getting over being sick, then getting ready for another day of school tomorrow "
4,2055320547,Sat Jun 06 09:06:08 PDT 2009,NO_QUERY,misscole74,@YoungQ Hey on my way to Camden in about and Hour....Make sure you guys make a run to a WaWa...Rts. 38 and 70. is the closest one... 
4,1968678796,Fri May 29 21:57:58 PDT 2009,NO_QUERY,nushkadolls,Writing my very first tweet on my new Nushka Dolls account... 
0,2301252890,Tue Jun 23 15:11:51 PDT 2009,NO_QUERY,JemStocko,Getting myself off to bed now.  Gotta take my baby girl for her injections in the morning 
0,1989158674,Mon Jun 01 00:32:32 PDT 2009,NO_QUERY,Attack_Kita,Eeek am so nervous exam in less than 30 mins  !
0,2061954336,Sat Jun 06 21:59:43 PDT 2009,NO_QUERY,kuswanto,"need to upgrade FB connect, but I gotta go now  ."
0,1676806030,Fri May 01 23:15:58 PDT 2009,NO_QUERY,xSantoViolentox,@Jlop  {{PaPa JoHn where the fuck have you been!?!?!?!? make me get a twitt then abandan me!!!}}  
4,2067684355,Sun Jun 07 12:46:43 PDT 2009,NO_QUERY,kelafer11,chili cook off 
0,2051183595,Fri Jun 05 21:00:04 PDT 2009,NO_QUERY,Black_Ivory,Finished the last of the 7 seasons of 'Gilmore Girls'. Miss the Lorelais already. 
0,2175267300,Mon Jun 15 00:31:24 PDT 2009,NO_QUERY,Kafla,had a great weekend with my favourite fella  I so hate this back to reality feeling 
0,2302207732,Tue Jun 23 16:29:16 PDT 2009,NO_QUERY,trandreww,I wish Nicole Anderson had a Twitter.  http://bit.ly/sRn4u
4,1827762847,Sun May 17 11:23:42 PDT 2009,NO_QUERY,KatherineeNolan,"am so boredd, i need to Follow more people but i cbb at the minuite "
0,1984342037,Sun May 31 14:55:13 PDT 2009,NO_QUERY,Cakezzz,@DonGQ  ima stop by tho... thats mad niggas lol  im by myself 
0,2230953462,Thu Jun 18 17:50:27 PDT 2009,NO_QUERY,Yokee,I also forgot to eat today 
0,2323953314,Thu Jun 25 01:54:45 PDT 2009,NO_QUERY,Jasmine_Tafoya,@alittlelamb were you at SYTYCD? I didnt see you. 
0,1565074724,Mon Apr 20 05:49:32 PDT 2009,NO_QUERY,shads_tweets,Riding train to work on a dreary Monday morning 
0,2321987523,Wed Jun 24 21:52:23 PDT 2009,NO_QUERY,dottttcom,Why not? 
0,2052518599,Sat Jun 06 01:00:34 PDT 2009,NO_QUERY,MadGerald,I have a spot on my back. Do you think room service will come get it for me? The downside to being a singleton 
0,2243043325,Fri Jun 19 12:57:17 PDT 2009,NO_QUERY,Barbi3_Rdz07,N da iis  cuz iii dont talk 2 hoy lyk the old dayz 
4,2002085282,Tue Jun 02 03:05:33 PDT 2009,NO_QUERY,marisa_14,&quot;Good things come to those who wait&quot; 
4,2014947083,Wed Jun 03 03:12:38 PDT 2009,NO_QUERY,MissBethAnn,"@metaglyph Serious illiteration there, mate. Hope less of the 'I' words today "
4,2053895178,Sat Jun 06 06:00:57 PDT 2009,NO_QUERY,MelFresh27,"@Lady_Twitster Hey Lady, how you been??? "
4,1467933536,Mon Apr 06 22:52:48 PDT 2009,NO_QUERY,josephinechang,"@willkuhn Granular synth tutorial = cute  Oh, and very informative, too."
4,1961377198,Fri May 29 09:24:34 PDT 2009,NO_QUERY,wwwjeffmayca,"Thanks for all the #followfriday love everyone, too busy to return any. Hopefully tonight  Have a great day everyone "
4,1966653236,Fri May 29 18:09:18 PDT 2009,NO_QUERY,Charity01,eating Popsicles with Ashlie 
4,1998066977,Mon Jun 01 17:56:16 PDT 2009,NO_QUERY,diva70,If anyone out there love Dave Matthews as much as I do he will be streaming live in 4 mins on hulu 
0,1691228893,Sun May 03 17:23:25 PDT 2009,NO_QUERY,frogst,&quot;Please wait a few minutes to vote again&quot; really puts a damper on the fun of thumbs-upping or -downing parts of films on youtube. 
0,2324962369,Thu Jun 25 04:27:25 PDT 2009,NO_QUERY,ATLaurenstack,y wont warped tour some to australia  such a good line up
4,1976397862,Sat May 30 17:14:28 PDT 2009,NO_QUERY,neilblahblah,@dmnsayc4rodrft9 woooooo twitter! Way to pick a ridic long username. Lol 
4,2065593287,Sun Jun 07 08:54:49 PDT 2009,NO_QUERY,TeamCyrus,"@16_MileyCyrus no, but my mum knows all different sites to get tickets so i hoping i get some if i do im gonna scream "
4,1983569944,Sun May 31 13:24:39 PDT 2009,NO_QUERY,wellytop,"@TiffanySoAmazin. Put a smile on. Everybody come on, put a smile on "
0,1981200382,Sun May 31 08:38:35 PDT 2009,NO_QUERY,jojomckean,ahhhh. angry now- i need to download a TON of music 
0,1752115450,Sat May 09 21:05:11 PDT 2009,NO_QUERY,ann_8D,I'm really gonna miss being a kid  I hate change.
4,2063711089,Sun Jun 07 03:46:32 PDT 2009,NO_QUERY,Mr_Wheaton,Girls??? Erase em. Women???? Caress them  come here Tiiiiiiaaaaahhhhh   nighty  folks.
4,1469292626,Tue Apr 07 05:54:41 PDT 2009,NO_QUERY,viruz666,"omg, failed on motorcycle driving test, but I found a motorcycle for 1010ï¿½ now "
0,2198344083,Tue Jun 16 15:56:53 PDT 2009,NO_QUERY,QueenB103,At the car wash... Getting my car ready to go back to work next week  Tuesday is ladies day I love specials!!
0,2297317663,Tue Jun 23 10:17:35 PDT 2009,NO_QUERY,Claire93,"@iyaitssuzanne I got Spanish exam next week.  but after that, I'm actually going to do nothing at school! X"
0,2328179318,Thu Jun 25 09:15:56 PDT 2009,NO_QUERY,vmahmud,"had a looooong meeting and is too beat for the night market.  Oh well, will be back eventually. Now, more work!"
4,2065542152,Sun Jun 07 08:48:33 PDT 2009,NO_QUERY,JennifferJanna,Jenson Button - 6 wins from 7 races!!!!!!!   Hope he can keep it up at Silverstone  lol http://is.gd/RHUo
0,2055941647,Sat Jun 06 10:14:07 PDT 2009,NO_QUERY,voguetrashed,@kaylajoysmith it got moved to monday.  sighsigh.
4,2009040094,Tue Jun 02 15:03:17 PDT 2009,NO_QUERY,_maddE,ordering @TheSims3 tonight &lt;3  MACCC FTWW
4,1988874183,Sun May 31 23:37:53 PDT 2009,NO_QUERY,jdaFLiP,I love the feeling out gettin outta the shower all fresh and smooth and ALL that good stuff! 
4,2051579721,Fri Jun 05 22:20:24 PDT 2009,NO_QUERY,AnastasiaNas,@trent_reznor I thank God someone was able to save yours!!!  
0,1557225744,Sun Apr 19 02:46:01 PDT 2009,NO_QUERY,laurenb_182,essendon lost  jeex why dont u learn to kick straight bombers....ohh well at least our coach isnt terry wallace
4,1970033810,Sat May 30 02:10:55 PDT 2009,NO_QUERY,RachelNicoleXo,"@lilyroseallen ah, how lovely  i hope you have a peaceful and relaxing day! truly cannot wait to see you in australia. x"
4,1965316915,Fri May 29 15:42:22 PDT 2009,NO_QUERY,imkerrydixon,@AndrewMoriarty that tweet made me laugh so much 
0,2250583000,Sat Jun 20 00:55:08 PDT 2009,NO_QUERY,SoftFlexGuy,@erthefae No rain in Phoenix tonight. 
4,1962940431,Fri May 29 11:57:31 PDT 2009,NO_QUERY,NewAgeSelfHelp,@DocSpallone @bgreen @heartcorecorp @SusanCosmos @asIprosper thank you all so much for your kindness. 
4,1972195735,Sat May 30 08:45:23 PDT 2009,NO_QUERY,Brit_tie,"Sometimes, being spoken for is a bother, but not this time "
4,1835166860,Mon May 18 05:19:11 PDT 2009,NO_QUERY,ilovebillyxo,@KevinWelchhh excuse me. sike. let's go to the jersey turnpike &amp; jump off. 
4,1962919542,Fri May 29 11:55:32 PDT 2009,NO_QUERY,iyaitssuzanne,@Char_SOS .... and its already funny lolz 
4,2064768941,Sun Jun 07 07:07:29 PDT 2009,NO_QUERY,draml,"@SarahAnnGreen On Saint Murray, the patron saint of commentating, we can all agree!  #f1"
0,2203330140,Tue Jun 16 23:30:13 PDT 2009,NO_QUERY,greenfairy5760,Kevin Smith speaking at Carnegie Hall! i'm too broke to go  but still uber exciting 
0,1573624623,Tue Apr 21 02:03:35 PDT 2009,NO_QUERY,mintran,@anhhung no I have to deal with the industry jargon first 
0,1559603727,Sun Apr 19 11:34:30 PDT 2009,NO_QUERY,growwit,"@alokinaka oh no  Where on the Big Island are you? I'm on Oahu, and even if we can't see the vog it kept my hubby awake last night :/"
4,1983604216,Sun May 31 13:28:39 PDT 2009,NO_QUERY,liannemckeown,@clocsen I thought so. I am just waiting for the big upload to finish 
4,2068688626,Sun Jun 07 14:31:16 PDT 2009,NO_QUERY,buffalopine,@MAWJones Don't cook any bills 
4,1955853337,Thu May 28 20:44:13 PDT 2009,NO_QUERY,GoodbyeGal,@brnagnbachlrtte Look! Shiny over here!! 
4,2190341660,Tue Jun 16 02:27:11 PDT 2009,NO_QUERY,FrencyLovesYou,Im bored doing Homeworks! I must do something fun 
0,2231721584,Thu Jun 18 18:56:30 PDT 2009,NO_QUERY,MorganD808,@Senfaye still- any illness isnt fun. lol trust me  i just got over having mono 
4,1965524528,Fri May 29 16:04:21 PDT 2009,NO_QUERY,Danny4tomorrow,"@ChrisTFT you dont need to get bigger, you look good skinny. "
0,1882607159,Fri May 22 07:10:23 PDT 2009,NO_QUERY,MikeTreat,#firstrecord i actually have no idea  *think* my first cassette was Hangin' Tough by NKOTB. first 7&quot; Leave A Light On by Belinda Carlisle!
0,2176561432,Mon Jun 15 04:11:49 PDT 2009,NO_QUERY,jessicahenrie,@HaleyBangs YEEEES   but i'm in school 
4,1692819898,Sun May 03 20:51:43 PDT 2009,NO_QUERY,brokerkathy,@MontanaMonica I love your Portland at 70 miles per hour it is like my mind somethimes 
4,2070562654,Sun Jun 07 17:55:06 PDT 2009,NO_QUERY,cola_baby12,LO (Lamar Odom) is lookin pretty good this game.  I'm almost sorry for all those times I called him Lamar Scrotum..  keyword = almost 
0,2069761337,Sun Jun 07 16:28:44 PDT 2009,NO_QUERY,amerrylife,Watching a woman on a reality tv show. She is very obese and just stopped for two fast food meals because she was hungry. I feel sad. 
4,1834707217,Mon May 18 03:56:04 PDT 2009,NO_QUERY,LuckyRivera,@christyspanties your ass looks scrumptious! &quot;panty pic of the day&quot; needs you too 
0,2208878868,Wed Jun 17 09:44:32 PDT 2009,NO_QUERY,patrickjames66,@MissConfusion17 The humidity is back too 
0,1793473261,Thu May 14 02:49:54 PDT 2009,NO_QUERY,ch3p3r,got pulled over and cop made me walk home. I left my car at a public parking lot and no one would answer their damn phone to pick me up 
0,1686231015,Sun May 03 04:27:03 PDT 2009,NO_QUERY,ghassanb,Fast Food For Lunch! 
0,2191154972,Tue Jun 16 04:38:58 PDT 2009,NO_QUERY,Lucypink,@asaviour well the weather is tempting me into gNt's but we'll see how the day goes! Lots of work to do which can't be done at home 
0,2265740735,Sun Jun 21 07:12:59 PDT 2009,NO_QUERY,madaboutdance,"@adammshankman Hey Adam, you can't be permanent judge... then you'd never be able to choreograph  #sytycd"
0,1827730243,Sun May 17 11:19:35 PDT 2009,NO_QUERY,xxzoloxx,"yah it would be brighter now wouldnt it goshhh, welll its all over for another year now  good buy windsor horse show x"
0,2299155908,Tue Jun 23 12:34:18 PDT 2009,NO_QUERY,JoiDlove,Just got my 4th &quot;Not interested in hiring you&quot; Letter WTF!?? Ima shoot myself! 
0,1795653194,Thu May 14 08:08:36 PDT 2009,NO_QUERY,kwame3000,"@Busymom yes, google reader is down and so is gmail "
4,1979067401,Sun May 31 01:30:21 PDT 2009,NO_QUERY,kellylynnmarie,Fun times at the bon fire. Weird saying goodbyes to some people I won't be seeing again before we leave. Yikes. Sleepy time now? Yes! 
0,1990769930,Mon Jun 01 05:42:05 PDT 2009,NO_QUERY,renanwb,"@checkers so, if they are concluding that there are no survivors, its because they found the plane? They mention a crash.... "
4,1998839794,Mon Jun 01 19:12:33 PDT 2009,NO_QUERY,PopTart91,I love I'm a Celebrity! 
4,1989364525,Mon Jun 01 01:16:09 PDT 2009,NO_QUERY,MrTGIF,Good might boo 
0,2282656406,Mon Jun 22 11:38:38 PDT 2009,NO_QUERY,phillalexander,@anjibee Sorry to hear about your iPod.  Did you ever get to see this?
4,2053090285,Sat Jun 06 03:13:59 PDT 2009,NO_QUERY,chantelleaustin,"@sensible I just love the way you do that, talk to me all night long  repeatedly... I'm sure we'll find new meanings coming from all sides"
0,2194707098,Tue Jun 16 10:09:14 PDT 2009,NO_QUERY,_steeph,watching my videos from @simpleplan 's concert and just realized how i freak love and miss this 5 guys 
4,1694258095,Mon May 04 01:47:59 PDT 2009,NO_QUERY,Aligonzalez43,@LeesaLily oh ok thanks 
0,1565423621,Mon Apr 20 06:43:23 PDT 2009,NO_QUERY,Amit00,"@swiftor it was nice playing some games of fat princess and littlebigplanet with you yesterday, i always feel left out when you play 360 "
4,1978494151,Sat May 30 23:31:56 PDT 2009,NO_QUERY,obscenelove11,WOOH! So glad to be home from wooooork!! 
0,1964151823,Fri May 29 13:48:09 PDT 2009,NO_QUERY,yummkathycakes,does not want to go to sixth period. 
0,2177061334,Mon Jun 15 05:22:00 PDT 2009,NO_QUERY,quirkytaverna,"@monsterqueen I can't even. What was this, where did it come from. I thought you guys had an awesome one "
0,2069081103,Sun Jun 07 15:13:37 PDT 2009,NO_QUERY,kalqassimi,Hectic weekend... finally have a chance to rest! 
4,2054722363,Sat Jun 06 07:57:27 PDT 2009,NO_QUERY,BarbEE94,Hehehe... just kidding...my date was really actually a total bore..sorry to disappoint those of you who live vicariously through me... 
4,1956338150,Thu May 28 21:40:00 PDT 2009,NO_QUERY,MarketingCat,"Need to send emails to 100,000  contacts? Check out EmailUnlimited on http://www.4officeautomation.com "
4,1882794739,Fri May 22 07:29:55 PDT 2009,NO_QUERY,yourboysplash,Yes that is my son and not some random milk carton kid 
0,2180596129,Mon Jun 15 10:41:03 PDT 2009,NO_QUERY,justiniee,working on Haight today I hate trying to find parking out there 
0,2054917378,Sat Jun 06 08:20:27 PDT 2009,NO_QUERY,cutefede,"@1capplegate BOO  i know you are upset but never compare Italy to France,it's kinda offensive.We hate France."
4,2191386332,Tue Jun 16 05:09:59 PDT 2009,NO_QUERY,wholyformed,Getting ready for 3 classes this morning and Connect Group tonight. 
0,1977007762,Sat May 30 19:51:12 PDT 2009,NO_QUERY,SimpliBeautyful,@DJWhooKid oh it won't.. They're throwing it away 
4,2180930438,Mon Jun 15 11:08:07 PDT 2009,NO_QUERY,SofiaTuominen,watching Life. this is a good program 
0,2324914989,Thu Jun 25 04:20:47 PDT 2009,NO_QUERY,bdowden,Wondering if I'll get offered cheese and crackers or fresh fruit today.  Not very likely 
4,2191465165,Tue Jun 16 05:20:01 PDT 2009,NO_QUERY,karen4191,"Really, really big #iPhone  http://is.gd/13kP8 (via @appiphany)"
4,1832702527,Sun May 17 21:18:33 PDT 2009,NO_QUERY,landoh19812009,My movie not working hate you internet 
0,1989215912,Mon Jun 01 00:44:47 PDT 2009,NO_QUERY,emmalpitts,Cannot sleep. 
4,1978927764,Sun May 31 00:58:12 PDT 2009,NO_QUERY,Nigel_Morgan,@DianeMorgan00 - Good morning - are you tweeting this very moment? 
0,2232248192,Thu Jun 18 19:39:19 PDT 2009,NO_QUERY,ikle_pattikins,@warningmark  that sucks that nobody wants to teach you
0,1973461529,Sat May 30 11:11:35 PDT 2009,NO_QUERY,leanwithit,It stings  ouch
4,2063201104,Sun Jun 07 01:44:22 PDT 2009,NO_QUERY,vandagreenangel,@kaegee08 I hope you find yours. I almost don't  believe there any good men out there. Maybe just vampires  
4,1825083441,Sun May 17 04:16:13 PDT 2009,NO_QUERY,Lostdwarf,2/2 ide say it was a good weekend....then again it's not over yet!!! 
0,1754069432,Sun May 10 04:50:22 PDT 2009,NO_QUERY,ItsLeeMcGuire,Think I broke Twitter on my Tumblr and Facebook pages. 
0,1984168903,Sun May 31 14:34:33 PDT 2009,NO_QUERY,cabanfi,i'm feeling so sad  why McFly? hahaha
4,1986401685,Sun May 31 18:47:14 PDT 2009,NO_QUERY,MichaelFortney,Up was very cute! But very sad. I'll stick with wall e 
4,2188071326,Mon Jun 15 21:15:14 PDT 2009,NO_QUERY,flyyydefined,@AdamSevani i like the quote. i'm in the mood for cheezy. 
0,2014056315,Wed Jun 03 00:20:00 PDT 2009,NO_QUERY,jyjimmieg,I work @ six tomorrow 
4,1984850142,Sun May 31 15:56:02 PDT 2009,NO_QUERY,lalocali,@bellaflorita7 me either. I'm bullshitting so time can go by quickly. LOL!!! How very sad. 
4,2188881433,Mon Jun 15 22:45:40 PDT 2009,NO_QUERY,nbqadri,just discovered .. I hate tuesday too 
4,2000950395,Mon Jun 01 23:24:38 PDT 2009,NO_QUERY,mleaseburg,"@LISHM04 Walmart, Target, Kmart, JCPenney, Sears... just about anywhere that sells baby supplies sells the cloth diapers. "
4,1468145639,Mon Apr 06 23:58:01 PDT 2009,NO_QUERY,latinabeatz,@dancemasstv thank you! 
4,1976457903,Sat May 30 17:22:34 PDT 2009,NO_QUERY,jennymleding,"is busy cleaning, dusting and organizing whilst listening to the Wintons lovely music!! "
0,2263250584,Sun Jun 21 00:19:31 PDT 2009,NO_QUERY,Treeeey,bored and misses someone 
4,2014213816,Wed Jun 03 00:48:29 PDT 2009,NO_QUERY,sallyinnorfolk,Now getting my hair done . . . A step closer to my holiday 
0,2064290033,Sun Jun 07 05:50:25 PDT 2009,NO_QUERY,mizzchloebaby,Is exhausted and feeling so ill 
0,2243396791,Fri Jun 19 13:23:53 PDT 2009,NO_QUERY,c8lino,@heathirmarie he was supposed to throw a bullpen tomorrow off a mound; said he was feeling great; then all of a sudden felt bad. It sucks 
0,1835389460,Mon May 18 05:52:50 PDT 2009,NO_QUERY,thetiniestspark,I do not want to be back in school.  Fuck. 
4,1835923283,Mon May 18 07:01:30 PDT 2009,NO_QUERY,nostalgia1970,"@Sealyme It was just a fun, long vacation for her. We even went to SeaWorld. SHE might be looking forward to hurricane season. "
0,2257042632,Sat Jun 20 13:42:15 PDT 2009,NO_QUERY,shayk2004,"@MadRadSammy Oh yeah what did you order?  I had a laser hair appt today, ask Rhonda why she hasn't used her gift cert from me yet?  "
4,2057404051,Sat Jun 06 12:56:33 PDT 2009,NO_QUERY,naomijayy,"@ZachBarrera That song has been stuck in my head ever since I heard it yesterday, but it's great "
0,1965801034,Fri May 29 16:34:03 PDT 2009,NO_QUERY,ShelbyShanan,heading to graduation  I do NOT like this....oh and Nick....I'll be looking for you....
0,1985567932,Sun May 31 17:21:13 PDT 2009,NO_QUERY,SupaJohn,@JeepGirlYJ94 I broke my arm 
4,1956742444,Thu May 28 22:34:36 PDT 2009,NO_QUERY,82kg,best cure for a cold is ice-cream 
0,2261771192,Sat Jun 20 21:19:20 PDT 2009,NO_QUERY,ldailey227,has a huge headache. 
4,2051301571,Fri Jun 05 21:34:23 PDT 2009,NO_QUERY,BhavanaMetta,off to sleep  field ministry in the AM
0,2189436512,Tue Jun 16 00:01:39 PDT 2009,NO_QUERY,50Shades,@fairls ugghh..everything that can go wrong goes wrong in this country...I haven't been paid 
4,2190010129,Tue Jun 16 01:30:44 PDT 2009,NO_QUERY,jamesdperry,Yeah! I don't work so call me any time  i hope you get some good sleep tonight. Sweet dreams perry &lt;3
4,1751466388,Sat May 09 19:31:00 PDT 2009,NO_QUERY,Wiens111,@khalen it was good. Next time you get oohed you know where to go! 
0,2237001054,Fri Jun 19 04:59:27 PDT 2009,NO_QUERY,heyszczepanek,My neck is so sore from sleeping on the couch. 
0,2263183328,Sun Jun 21 00:09:26 PDT 2009,NO_QUERY,shiiilah,Have to go to sleep but this twilight book new moon is finally getting good! Going2chapters 19 poor jacob 
4,1976124694,Sat May 30 16:38:23 PDT 2009,NO_QUERY,itsroberth,@xXxnicci95xXx because teenagers find then scary (until they discovery true horror films) and just watch it its not scary 
0,2057927204,Sat Jun 06 13:55:50 PDT 2009,NO_QUERY,sarahbug19,Twenty four hours isn't very long 
4,1972703186,Sat May 30 09:43:38 PDT 2009,NO_QUERY,MattRodMusic,http://pic.gd/7149fe great dinner tonight ... Mozambican prawns    
4,2051970238,Fri Jun 05 23:17:14 PDT 2009,NO_QUERY,misscaitlinL,Looking forward to central park tomar 
4,2183499328,Mon Jun 15 14:35:22 PDT 2009,NO_QUERY,ebzworldwide,My b0o 0re is c0oking for me  well and the ex-girlfriend L0L sry setty @ 0re0co0kie @lisetterosalie
0,2254898390,Sat Jun 20 10:27:15 PDT 2009,NO_QUERY,panciuc,cand vroiam sa ies si eu cu bicicleta a inceput sa ploua... 
0,2181896558,Mon Jun 15 12:26:45 PDT 2009,NO_QUERY,gewoonlianne,@cursedbyevil  Can you buy a Matt Bellamy for me?
0,1694108871,Mon May 04 01:07:25 PDT 2009,NO_QUERY,fionahewittx,revision! 
0,2238120444,Fri Jun 19 06:51:03 PDT 2009,NO_QUERY,fordiddy,"Twitter didn't let me on 4 time and I had shit 2 say, but the moment has gone now "
4,1753157214,Sun May 10 00:21:52 PDT 2009,NO_QUERY,LaDi_KsTaR,@pyrat_ ay beezy! finally lol its time to hookah so get off twiiter...love ya 
4,2047856818,Fri Jun 05 14:17:07 PDT 2009,NO_QUERY,MsKellanLautner,just watched kellie pickler on ellen! aw man funny stuff! loe both of them! 
4,1980189724,Sun May 31 05:59:37 PDT 2009,NO_QUERY,ThatAmy,"... oh, and the coffee? It's very good this morning. "
0,1834074395,Mon May 18 01:31:48 PDT 2009,NO_QUERY,ieatcameras,watching .. still kinda bored 
0,2204581080,Wed Jun 17 02:35:30 PDT 2009,NO_QUERY,emmabphilosophy,@RealRobBrydon am so envious 
0,2178690480,Mon Jun 15 08:04:04 PDT 2009,NO_QUERY,lucymuff,does scotland smell? maybe we should ask @mileycyrus or @britneyspears or beyonce for that matter since none of them have gigs here 
4,1957595476,Fri May 29 00:59:54 PDT 2009,NO_QUERY,p74,has her car re-registered for another year 
4,1990039806,Mon Jun 01 03:40:43 PDT 2009,NO_QUERY,punkrocker20706,@TomFelton I think we all know what that means 
4,2053958185,Sat Jun 06 06:11:08 PDT 2009,NO_QUERY,katecoady1,so hopefully today will be better  how is u? any craic? 
0,2016316337,Wed Jun 03 06:33:49 PDT 2009,NO_QUERY,doubl_N,exam not too bad today just have to revise the hell out of physics for friday aka: my birthday 
0,2251642996,Sat Jun 20 04:08:49 PDT 2009,NO_QUERY,Melanie_Legrand,it's raining today 
0,2245921546,Fri Jun 19 16:50:06 PDT 2009,NO_QUERY,AlexxMartiinn,Dog Had To Get Put Down Today Thought I Wouldn't Cry Buh I Did Can Yhu Blame Me Tho Had The Dog Since I Was Born 
4,2052153156,Fri Jun 05 23:49:24 PDT 2009,NO_QUERY,chickynovv,"Eating PIJAHAT with @aileentanaga ,boya, jenni and erin "
0,2069691553,Sun Jun 07 16:20:54 PDT 2009,NO_QUERY,minidimi,missin my people 
0,1824656734,Sun May 17 02:20:37 PDT 2009,NO_QUERY,sandwichgirl24,"ouch, my belly hurts "
4,1962160176,Fri May 29 10:36:58 PDT 2009,NO_QUERY,Partyaficionado,Thanks for the #followfriday love!  Back at ya! @HiltonAnaheim!  I actually use your twitter page to inspire others to Tweet 
4,1771159981,Mon May 11 23:23:33 PDT 2009,NO_QUERY,CaliCG,@Kellie0309 ok u tweet poker to me and i get a poker follower lol hmmm can ya give a girl some tips poker follower?? 
